"","systematic_name","gene","treatment_id","sample_id","abundance_log2"
"1357","YCR052W","RSC6","NC","NC.1_2",15.00330439
"1358","YCR053W","THR4","NC","NC.1_2",17.61432871
"1359","YCR057C","PWP2","NC","NC.1_2",13.91502437
"1360","YCR077C","PAT1","NC","NC.1_2",15.05400474
"1361","YCR084C","TUP1","NC","NC.1_2",15.70785494
"1362","YCR087C-A","YCR087C-A","NC","NC.1_2",14.13014004
"1363","YCR088W","ABP1","NC","NC.1_2",16.12240922
"1364","YCR090C","YCR090C","NC","NC.1_2",14.68281916
"1365","YCR093W","CDC39","NC","NC.1_2",14.58768345
"1366","YDL007W","RPT2","NC","NC.1_2",16.01812443
"1367","YDL014W","NOP1","NC","NC.1_2",18.60853594
"1368","YDL022W","GPD1","NC","NC.1_2",16.64224564
"1369","YDL029W","ARP2","NC","NC.1_2",16.94773458
"1370","YDL031W","DBP10","NC","NC.1_2",14.15401326
"1371","YDL040C","NAT1","NC","NC.1_2",15.3672393
"1372","YDL051W","LHP1","NC","NC.1_2",15.66918395
"1373","YDL052C","SLC1","NC","NC.1_2",15.2995705
"1374","YDL053C","PBP4","NC","NC.1_2",15.01201706
"1375","YDL055C","PSA1","NC","NC.1_2",18.92230565
"1376","YDL061C","RPS29B","NC","NC.1_2",19.18217352
"1377","YDL066W","IDP1","NC","NC.1_2",16.35034715
"1378","YDL072C","YET3","NC","NC.1_2",17.06830743
"1379","YDL078C","MDH3","NC","NC.1_2",15.11873422
"1380","YDL083C;YMR143W",NA,"NC","NC.1_2",20.38967525
"1381","YDL084W","SUB2","NC","NC.1_2",17.28838018
"1382","YDL086W","YDL086W","NC","NC.1_2",14.63370235
"1383","YDL095W","PMT1","NC","NC.1_2",15.76445464
"1384","YDL097C","RPN6","NC","NC.1_2",16.50554288
"1385","YDL100C","GET3","NC","NC.1_2",16.08547716
"1386","YDL103C","QRI1","NC","NC.1_2",15.27091792
"1387","YDL112W","TRM3","NC","NC.1_2",14.61084034
"1388","YDL122W","UBP1","NC","NC.1_2",15.18189905
"1389","YDL124W","YDL124W","NC","NC.1_2",16.11881801
"1390","YDL125C","HNT1","NC","NC.1_2",16.44810212
"1391","YDL126C","CDC48","NC","NC.1_2",17.35200516
"1392","YDL131W","LYS21","NC","NC.1_2",16.70687419
"1393","YDL132W","CDC53","NC","NC.1_2",14.62724542
"1394","YDL135C","RDI1","NC","NC.1_2",15.31062693
"1395","YDL136W;YDL191W",NA,"NC","NC.1_2",18.75309624
"1396","YDL140C","RPO21","NC","NC.1_2",15.66325829
"1397","YDL143W","CCT4","NC","NC.1_2",16.60130743
"1398","YDL145C","COP1","NC","NC.1_2",16.24502254
"1399","YDL147W","RPN5","NC","NC.1_2",15.69226606
"1400","YDL148C","NOP14","NC","NC.1_2",14.3701015
"1401","YDL153C","SAS10","NC","NC.1_2",14.25591548
"1402","YDL160C","DHH1","NC","NC.1_2",16.20855603
"1403","YDL161W","ENT1","NC","NC.1_2",14.48702701
"1404","YDL166C","FAP7","NC","NC.1_2",14.21985898
"1405","YDL168W","SFA1","NC","NC.1_2",15.28472669
"1406","YDL171C","GLT1","NC","NC.1_2",15.52516233
"1407","YDL182W","LYS20","NC","NC.1_2",16.98486006
"1408","YDL185W","VMA1","NC","NC.1_2",17.93853473
"1409","YDL188C","PPH22","NC","NC.1_2",14.42365562
"1410","YDL192W","ARF1","NC","NC.1_2",18.87997346
"1411","YDL195W","SEC31","NC","NC.1_2",16.24477639
"1412","YDL198C","GGC1","NC","NC.1_2",14.6140549
"1413","YDL201W","TRM8","NC","NC.1_2",15.90170861
"1414","YDL205C","HEM3","NC","NC.1_2",15.73372393
"1415","YDL208W","NHP2","NC","NC.1_2",16.24562901
"1416","YDL215C","GDH2","NC","NC.1_2",12.7612323
"1417","YDL225W","SHS1","NC","NC.1_2",15.09419965
"1418","YDL226C","GCS1","NC","NC.1_2",15.33139796
"1419","YDL229W","SSB1","NC","NC.1_2",19.1812868
"1420","YDL236W","PHO13","NC","NC.1_2",15.47647837
"1421","YDR001C","NTH1","NC","NC.1_2",14.4192146
"1422","YDR002W","YRB1","NC","NC.1_2",16.16865074
"1423","YDR011W","SNQ2","NC","NC.1_2",15.09142158
"1424","YDR012W","RPL4B","NC","NC.1_2",20.15942676
"1425","YDR019C","GCV1","NC","NC.1_2",13.8823156
"1426","YDR023W","SES1","NC","NC.1_2",17.0568659
"1427","YDR032C","PST2","NC","NC.1_2",15.68827849
"1428","YDR033W","MRH1","NC","NC.1_2",19.30086041
"1429","YDR035W","ARO3","NC","NC.1_2",15.273162
"1430","YDR037W","KRS1","NC","NC.1_2",17.6705093
"1431","YDR044W","HEM13","NC","NC.1_2",14.53573599
"1432","YDR050C","TPI1","NC","NC.1_2",21.5468067
"1433","YDR060W","MAK21","NC","NC.1_2",14.9780337
"1434","YDR062W","LCB2","NC","NC.1_2",14.79835195
"1435","YDR064W","RPS13","NC","NC.1_2",19.62667211
"1436","YDR071C","PAA1","NC","NC.1_2",16.52825766
"1437","YDR074W","TPS2","NC","NC.1_2",15.56835714
"1438","YDR091C","RLI1","NC","NC.1_2",16.69407451
"1439","YDR098C","GRX3","NC","NC.1_2",16.3243789
"1440","YDR099W","BMH2","NC","NC.1_2",18.34543394
"1441","YDR101C","ARX1","NC","NC.1_2",15.85969838
"1442","YDR120C","TRM1","NC","NC.1_2",15.37843934
"1443","YDR127W","ARO1","NC","NC.1_2",15.88704366
"1444","YDR129C","SAC6","NC","NC.1_2",16.67992433
"1445","YDR135C","YCF1","NC","NC.1_2",14.88350553
"1446","YDR148C","KGD2","NC","NC.1_2",15.84463533
"1447","YDR150W","NUM1","NC","NC.1_2",13.66938164
"1448","YDR155C","CPR1","NC","NC.1_2",19.46777008
"1449","YDR158W","HOM2","NC","NC.1_2",17.38870119
"1450","YDR165W","TRM82","NC","NC.1_2",14.60848744
"1451","YDR168W","CDC37","NC","NC.1_2",15.09426768
"1452","YDR170C","SEC7","NC","NC.1_2",14.597432
"1453","YDR172W","SUP35","NC","NC.1_2",16.46559399
"1454","YDR174W","HMO1","NC","NC.1_2",17.26011196
"1455","YDR177W","UBC1","NC","NC.1_2",15.0444238
"1456","YDR188W","CCT6","NC","NC.1_2",15.50651364
"1457","YDR189W","SLY1","NC","NC.1_2",14.76853872
"1458","YDR190C","RVB1","NC","NC.1_2",16.5960493
"1459","YDR194C","MSS116","NC","NC.1_2",14.69145329
"1460","YDR211W","GCD6","NC","NC.1_2",15.04302966
"1461","YDR212W","TCP1","NC","NC.1_2",16.4134981
"1462","YDR214W","AHA1","NC","NC.1_2",15.73610274
"1463","YDR226W","ADK1","NC","NC.1_2",17.52555444
"1464","YDR232W","HEM1","NC","NC.1_2",15.42763344
"1465","YDR233C","RTN1","NC","NC.1_2",17.04340132
"1466","YDR234W","LYS4","NC","NC.1_2",15.22899332
"1467","YDR238C","SEC26","NC","NC.1_2",15.54815352
"1468","YDR245W","MNN10","NC","NC.1_2",14.98219298
"1469","YDR258C","HSP78","NC","NC.1_2",14.07261685
"1470","YDR289C","RTT103","NC","NC.1_2",14.25258762
"1471","YDR293C","SSD1","NC","NC.1_2",14.34914021
"1472","YDR294C","DPL1","NC","NC.1_2",14.57512499
"1473","YDR298C","ATP5","NC","NC.1_2",15.52710672
"1474","YDR299W","BFR2","NC","NC.1_2",15.24806046
"1475","YDR300C","PRO1","NC","NC.1_2",15.3277258
"1476","YDR304C","CPR5","NC","NC.1_2",16.73277778
"1477","YDR321W","ASP1","NC","NC.1_2",16.74673214
"1478","YDR324C","UTP4","NC","NC.1_2",14.9553325
"1479","YDR328C","SKP1","NC","NC.1_2",15.10739094
"1480","YDR341C","YDR341C","NC","NC.1_2",16.7379743
"1481","YDR345C","HXT3","NC","NC.1_2",16.72870059
"1482","YDR346C","SVF1","NC","NC.1_2",16.0428929
"1483","YDR347W","MRP1","NC","NC.1_2",14.55863488
"1484","YDR348C","PAL1","NC","NC.1_2",14.53504039
"1485","YDR353W","TRR1","NC","NC.1_2",17.94533738
"1486","YDR354W","TRP4","NC","NC.1_2",14.29020985
"1487","YDR361C","BCP1","NC","NC.1_2",15.3277245
"1488","YDR368W","YPR1","NC","NC.1_2",16.59357087
"1489","YDR372C","VPS74","NC","NC.1_2",15.17661062
"1490","YDR378C","LSM6","NC","NC.1_2",15.55635806
"1491","YDR381W","YRA1","NC","NC.1_2",19.02680421
"1492","YDR382W","RPP2B","NC","NC.1_2",19.60730615
"1493","YDR385W;YOR133W",NA,"NC","NC.1_2",19.53671523
"1494","YDR388W","RVS167","NC","NC.1_2",15.55607179
"1495","YDR394W","RPT3","NC","NC.1_2",15.26407308
"1496","YDR395W","SXM1","NC","NC.1_2",14.67028388
"1497","YDR398W","UTP5","NC","NC.1_2",14.77589692
"1498","YDR399W","HPT1","NC","NC.1_2",15.1723222
"1499","YDR408C","ADE8","NC","NC.1_2",15.0652018
"1500","YDR418W;YEL054C",NA,"NC","NC.1_2",20.5713634
"1501","YDR427W","RPN9","NC","NC.1_2",15.82567558
"1502","YDR429C","TIF35","NC","NC.1_2",16.03350316
"1503","YDR432W","NPL3","NC","NC.1_2",17.27949482
"1504","YDR447C;YML024W",NA,"NC","NC.1_2",21.48987527
"1505","YDR450W;YML026C",NA,"NC","NC.1_2",19.17793044
"1506","YDR454C","GUK1","NC","NC.1_2",17.14006913
"1507","YDR471W;YHR010W",NA,"NC","NC.1_2",19.84346077
"1508","YDR472W","TRS31","NC","NC.1_2",14.4187548
"1509","YDR477W","SNF1","NC","NC.1_2",15.32593701
"1510","YDR483W","KRE2","NC","NC.1_2",15.59674267
"1511","YDR487C","RIB3","NC","NC.1_2",16.55711448
"1512","YDR496C","PUF6","NC","NC.1_2",15.14934175
"1513","YDR500C","RPL37B","NC","NC.1_2",19.02630916
"1514","YDR502C","SAM2","NC","NC.1_2",15.41800364
"1515","YDR510W","SMT3","NC","NC.1_2",16.53947159
"1516","YDR513W","GRX2","NC","NC.1_2",14.87521802
"1517","YDR516C","EMI2","NC","NC.1_2",14.39105107
"1518","YDR518W","EUG1","NC","NC.1_2",14.02856845
"1519","YDR531W","CAB1","NC","NC.1_2",14.56826279
"1520","YDR533C","HSP31","NC","NC.1_2",14.67667454
"1521","YDR539W","FDC1","NC","NC.1_2",14.11296909
"1522","YEL002C","WBP1","NC","NC.1_2",15.96263199
"1523","YEL013W","VAC8","NC","NC.1_2",15.11795724
"1524","YEL022W","GEA2","NC","NC.1_2",14.73516073
"1525","YEL026W","SNU13","NC","NC.1_2",16.8725617
"1526","YEL027W","VMA3","NC","NC.1_2",17.87125372
"1527","YEL031W","SPF1","NC","NC.1_2",15.71503565
"1528","YEL032W","MCM3","NC","NC.1_2",14.62397278
"1529","YEL034W","HYP2","NC","NC.1_2",17.31224012
"1530","YEL037C","RAD23","NC","NC.1_2",16.32668609
"1531","YEL040W","UTR2","NC","NC.1_2",17.70201813
"1532","YEL042W","GDA1","NC","NC.1_2",16.16076193
"1533","YEL046C","GLY1","NC","NC.1_2",17.97679694
"1534","YEL047C","FRD1","NC","NC.1_2",16.11147949
"1535","YEL051W","VMA8","NC","NC.1_2",16.52508112
"1536","YEL055C","POL5","NC","NC.1_2",14.78710656
"1537","YEL058W","PCM1","NC","NC.1_2",15.69012067
"1538","YEL060C","PRB1","NC","NC.1_2",15.52120611
"1539","YEL071W","DLD3","NC","NC.1_2",16.69100157
"1540","YER003C","PMI40","NC","NC.1_2",16.32486525
"1541","YER004W","FMP52","NC","NC.1_2",14.31329534
"1542","YER006W","NUG1","NC","NC.1_2",16.76576411
"1543","YER007C-A","TMA20","NC","NC.1_2",16.99195756
"1544","YER009W","NTF2","NC","NC.1_2",17.83613465
"1545","YER012W","PRE1","NC","NC.1_2",15.81161889
"1546","YER021W","RPN3","NC","NC.1_2",15.31280265
"1547","YER023W","PRO3","NC","NC.1_2",17.23043272
"1548","YER025W","GCD11","NC","NC.1_2",17.11520538
"1549","YER031C","YPT31","NC","NC.1_2",15.94917741
"1550","YER036C","ARB1","NC","NC.1_2",17.08678382
"1551","YER043C","SAH1","NC","NC.1_2",19.75749597
"1552","YER048C","CAJ1","NC","NC.1_2",15.63750955
"1553","YER048W-A","ISD11","NC","NC.1_2",14.99726934
"1554","YER049W","TPA1","NC","NC.1_2",15.34104274
"1555","YER052C","HOM3","NC","NC.1_2",15.56736306
"1556","YER055C","HIS1","NC","NC.1_2",16.66977597
"1557","YER056C-A;YIL052C",NA,"NC","NC.1_2",19.64436591
"1558","YER057C","HMF1","NC","NC.1_2",16.41403561
"1559","YER062C","GPP2","NC","NC.1_2",16.01381147
"1560","YER063W","THO1","NC","NC.1_2",16.38337467
"1561","YER068W","MOT2","NC","NC.1_2",14.35018006
"1562","YER069W","ARG5,6","NC","NC.1_2",14.35766475
"1563","YER070W","RNR1","NC","NC.1_2",15.75639542
"1564","YER073W","ALD5","NC","NC.1_2",17.10865813
"1565","YER074W;YIL069C",NA,"NC","NC.1_2",20.29789092
"1566","YER080W","AIM9","NC","NC.1_2",14.92103042
"1567","YER081W","SER3","NC","NC.1_2",15.29060923
"1568","YER082C","UTP7","NC","NC.1_2",15.12222831
"1569","YER086W","ILV1","NC","NC.1_2",15.51540401
"1570","YER089C","PTC2","NC","NC.1_2",15.94247146
"1571","YER090W","TRP2","NC","NC.1_2",16.13751653
"1572","YER091C","MET6","NC","NC.1_2",19.10845427
"1573","YER094C","PUP3","NC","NC.1_2",15.78364558
"1574","YER103W","SSA4","NC","NC.1_2",15.32139457
"1575","YER110C","KAP123","NC","NC.1_2",17.8561345
"1576","YER112W","LSM4","NC","NC.1_2",15.68560463
"1577","YER120W","SCS2","NC","NC.1_2",17.49343551
"1578","YER122C","GLO3","NC","NC.1_2",15.4970272
"1579","YER125W","RSP5","NC","NC.1_2",15.47161271
"1580","YER127W","LCP5","NC","NC.1_2",14.57916865
"1581","YER133W","GLC7","NC","NC.1_2",15.66414625
"1582","YER136W","GDI1","NC","NC.1_2",16.13002375
"1583","YER151C","UBP3","NC","NC.1_2",14.95420377
"1584","YER155C","BEM2","NC","NC.1_2",14.33867518
"1585","YER156C","YER156C","NC","NC.1_2",15.73054114
"1586","YER159C","BUR6","NC","NC.1_2",15.23327736
"1587","YER164W","CHD1","NC","NC.1_2",14.36651292
"1588","YER165W","PAB1","NC","NC.1_2",18.00822446
"1589","YER177W","BMH1","NC","NC.1_2",19.02865629
"1590","YER178W","PDA1","NC","NC.1_2",16.80762678
"1591","YFL004W","VTC2","NC","NC.1_2",15.48155877
"1592","YFL005W","SEC4","NC","NC.1_2",16.75680398
"1593","YFL010C","WWM1","NC","NC.1_2",16.76737252
"1594","YFL018C","LPD1","NC","NC.1_2",16.65019794
"1595","YFL022C","FRS2","NC","NC.1_2",16.5943606
"1596","YFL028C","CAF16","NC","NC.1_2",14.63129664
"1597","YFL037W","TUB2","NC","NC.1_2",17.04601756
"1598","YFL038C","YPT1","NC","NC.1_2",17.32372028
"1599","YFL039C","ACT1","NC","NC.1_2",18.62277999
"1600","YFL045C","SEC53","NC","NC.1_2",18.09045353
"1601","YFL048C","EMP47","NC","NC.1_2",15.51238036
"1602","YFR002W","NIC96","NC","NC.1_2",14.85109315
"1603","YFR004W","RPN11","NC","NC.1_2",14.95876102
"1604","YFR006W","YFR006W","NC","NC.1_2",14.53106449
"1605","YFR009W","GCN20","NC","NC.1_2",15.63196212
"1606","YFR010W","UBP6","NC","NC.1_2",15.09888928
"1607","YFR024C-A","LSB3","NC","NC.1_2",13.85719483
"1608","YFR030W","MET10","NC","NC.1_2",15.38181356
"1609","YFR031C-A;YIL018W",NA,"NC","NC.1_2",20.05676586
"1610","YFR037C","RSC8","NC","NC.1_2",15.20088499
"1611","YFR044C","DUG1","NC","NC.1_2",16.50678504
"1612","YFR047C","BNA6","NC","NC.1_2",15.37091903
"1613","YFR050C","PRE4","NC","NC.1_2",15.16895729
"1614","YFR051C","RET2","NC","NC.1_2",16.03902064
"1615","YFR052W","RPN12","NC","NC.1_2",14.79352929
"1616","YFR053C","HXK1","NC","NC.1_2",16.38390372
"1617","YGL001C","ERG26","NC","NC.1_2",15.70361446
"1618","YGL008C","PMA1","NC","NC.1_2",18.67406471
"1619","YGL009C","LEU1","NC","NC.1_2",17.92788156
"1620","YGL011C","SCL1","NC","NC.1_2",16.65995791
"1621","YGL014W","PUF4","NC","NC.1_2",14.48190943
"1622","YGL022W","STT3","NC","NC.1_2",16.06056013
"1623","YGL026C","TRP5","NC","NC.1_2",17.18008967
"1624","YGL027C","CWH41","NC","NC.1_2",14.72873915
"1625","YGL030W","RPL30","NC","NC.1_2",18.63560477
"1626","YGL031C","RPL24A","NC","NC.1_2",18.94154763
"1627","YGL037C","PNC1","NC","NC.1_2",17.09313229
"1628","YGL040C","HEM2","NC","NC.1_2",15.57467887
"1629","YGL043W","DST1","NC","NC.1_2",14.35851861
"1630","YGL048C","RPT6","NC","NC.1_2",16.05000438
"1631","YGL049C","TIF4632","NC","NC.1_2",14.98823979
"1632","YGL055W","OLE1","NC","NC.1_2",15.75253398
"1633","YGL056C","SDS23","NC","NC.1_2",14.11942039
"1634","YGL062W","PYC1","NC","NC.1_2",15.98335828
"1635","YGL070C","RPB9","NC","NC.1_2",15.06136905
"1636","YGL078C","DBP3","NC","NC.1_2",15.26543592
"1637","YGL087C","MMS2","NC","NC.1_2",15.28777719
"1638","YGL092W","NUP145","NC","NC.1_2",14.21238565
"1639","YGL097W","SRM1","NC","NC.1_2",14.57773664
"1640","YGL099W","LSG1","NC","NC.1_2",15.54072473
"1641","YGL100W","SEH1","NC","NC.1_2",15.02090112
"1642","YGL103W","RPL28","NC","NC.1_2",20.19109025
"1643","YGL105W","ARC1","NC","NC.1_2",17.37726389
"1644","YGL106W","MLC1","NC","NC.1_2",15.72144485
"1645","YGL111W","NSA1","NC","NC.1_2",15.589121
"1646","YGL115W","SNF4","NC","NC.1_2",15.76501369
"1647","YGL120C","PRP43","NC","NC.1_2",15.91925598
"1648","YGL122C","NAB2","NC","NC.1_2",15.22312483
"1649","YGL123W","RPS2","NC","NC.1_2",20.31494814
"1650","YGL125W","MET13","NC","NC.1_2",14.71350257
"1651","YGL130W","CEG1","NC","NC.1_2",13.46212329
"1652","YGL135W;YPL220W",NA,"NC","NC.1_2",19.85015273
"1653","YGL137W","SEC27","NC","NC.1_2",16.26266924
"1654","YGL148W","ARO2","NC","NC.1_2",16.78428398
"1655","YGL157W","ARI1","NC","NC.1_2",15.75462581
"1656","YGL167C","PMR1","NC","NC.1_2",14.74373997
"1657","YGL173C","XRN1","NC","NC.1_2",16.09693049
"1658","YGL189C","RPS26A","NC","NC.1_2",21.48644254
"1659","YGL195W","GCN1","NC","NC.1_2",15.84638124
"1660","YGL200C","EMP24","NC","NC.1_2",15.42748869
"1661","YGL201C","MCM6","NC","NC.1_2",14.6868026
"1662","YGL202W","ARO8","NC","NC.1_2",17.62319072
"1663","YGL206C","CHC1","NC","NC.1_2",15.97522069
"1664","YGL207W","SPT16","NC","NC.1_2",15.91640014
"1665","YGL221C","NIF3","NC","NC.1_2",15.22093962
"1666","YGL232W","TAN1","NC","NC.1_2",14.65742406
"1667","YGL234W","ADE5,7","NC","NC.1_2",16.5663737
"1668","YGL238W","CSE1","NC","NC.1_2",14.69570301
"1669","YGL242C","YGL242C","NC","NC.1_2",15.06731454
"1670","YGL244W","RTF1","NC","NC.1_2",15.98727538
"1671","YGL245W","GUS1","NC","NC.1_2",17.80312345
"1672","YGL252C","RTG2","NC","NC.1_2",14.21915478
"1673","YGL253W","HXK2","NC","NC.1_2",18.99558102
"1674","YGR001C","EFM5","NC","NC.1_2",14.86170751
"1675","YGR005C","TFG2","NC","NC.1_2",13.84758004
"1676","YGR009C","SEC9","NC","NC.1_2",12.87207504
"1677","YGR012W","YGR012W","NC","NC.1_2",14.20937096
"1678","YGR019W","UGA1","NC","NC.1_2",14.83131232
"1679","YGR027C;YLR333C",NA,"NC","NC.1_2",18.13127907
"1680","YGR054W","YGR054W","NC","NC.1_2",16.04447834
"1681","YGR061C","ADE6","NC","NC.1_2",16.50756977
"1682","YGR080W","TWF1","NC","NC.1_2",15.5120101
"1683","YGR082W","TOM20","NC","NC.1_2",15.84532111
"1684","YGR083C","GCD2","NC","NC.1_2",14.56819742
"1685","YGR085C;YPR102C",NA,"NC","NC.1_2",19.58332774
"1686","YGR086C","PIL1","NC","NC.1_2",18.43524194
"1687","YGR090W","UTP22","NC","NC.1_2",14.95449107
"1688","YGR094W","VAS1","NC","NC.1_2",17.44404503
"1689","YGR103W","NOP7","NC","NC.1_2",15.3602719
"1690","YGR116W","SPT6","NC","NC.1_2",15.28714893
"1691","YGR118W;YPR132W",NA,"NC","NC.1_2",19.38368307
"1692","YGR119C","NUP57","NC","NC.1_2",15.14455008
"1693","YGR123C","PPT1","NC","NC.1_2",14.70160027
"1694","YGR124W","ASN2","NC","NC.1_2",16.77418894
"1695","YGR128C","UTP8","NC","NC.1_2",14.8019837
"1696","YGR130C","YGR130C","NC","NC.1_2",14.22490153
"1697","YGR132C","PHB1","NC","NC.1_2",13.57710982
"1698","YGR135W","PRE9","NC","NC.1_2",15.93905635
"1699","YGR145W","ENP2","NC","NC.1_2",15.21805913
"1700","YGR148C","RPL24B","NC","NC.1_2",19.20333172
"1701","YGR155W","CYS4","NC","NC.1_2",17.84604909
"1702","YGR157W","CHO2","NC","NC.1_2",14.90299597
"1703","YGR159C","NSR1","NC","NC.1_2",17.09774278
"1704","YGR162W","TIF4631","NC","NC.1_2",16.25590655
"1705","YGR167W","CLC1","NC","NC.1_2",15.12602949
"1706","YGR173W","RBG2","NC","NC.1_2",14.89398923
"1707","YGR175C","ERG1","NC","NC.1_2",16.41588538
"1708","YGR178C","PBP1","NC","NC.1_2",14.60731135
"1709","YGR180C","RNR4","NC","NC.1_2",16.99086271
"1710","YGR185C","TYS1","NC","NC.1_2",16.78032865
"1711","YGR186W","TFG1","NC","NC.1_2",14.3608134
"1712","YGR187C","HGH1","NC","NC.1_2",14.91887893
"1713","YGR192C","TDH3","NC","NC.1_2",19.45442167
"1714","YGR193C","PDX1","NC","NC.1_2",15.1016444
"1715","YGR200C","ELP2","NC","NC.1_2",14.97239141
"1716","YGR204W","ADE3","NC","NC.1_2",17.20923024
"1717","YGR207C","CIR1","NC","NC.1_2",14.72859291
"1718","YGR208W","SER2","NC","NC.1_2",14.879551
"1719","YGR209C","TRX2","NC","NC.1_2",18.1078117
"1720","YGR211W","ZPR1","NC","NC.1_2",15.3191867
"1721","YGR218W","CRM1","NC","NC.1_2",15.13975165
"1722","YGR229C","SMI1","NC","NC.1_2",15.45394703
"1723","YGR231C","PHB2","NC","NC.1_2",15.27074972
"1724","YGR232W","NAS6","NC","NC.1_2",14.7253416
"1725","YGR234W","YHB1","NC","NC.1_2",16.10234795
"1726","YGR240C","PFK1","NC","NC.1_2",17.41373341
"1727","YGR244C","LSC2","NC","NC.1_2",14.21855466
"1728","YGR253C","PUP2","NC","NC.1_2",16.12994642
"1729","YGR254W","ENO1","NC","NC.1_2",18.44808416
"1730","YGR264C","MES1","NC","NC.1_2",17.10641358
"1731","YGR267C","FOL2","NC","NC.1_2",15.1818522
"1732","YGR275W","RTT102","NC","NC.1_2",14.98398342
"1733","YGR277C","CAB4","NC","NC.1_2",14.75626536
"1734","YGR279C","SCW4","NC","NC.1_2",15.95750479
"1735","YGR282C","BGL2","NC","NC.1_2",18.2029161
"1736","YGR284C","ERV29","NC","NC.1_2",16.9165565
"1737","YGR285C","ZUO1","NC","NC.1_2",17.67148999
"1738","YHL011C","PRS3","NC","NC.1_2",15.90695343
"1739","YHL015W","RPS20","NC","NC.1_2",19.34723233
"1740","YHL021C","AIM17","NC","NC.1_2",14.52444583
"1741","YHL030W","ECM29","NC","NC.1_2",14.34693866
"1742","YHL031C","GOS1","NC","NC.1_2",13.29633652
"1743","YHL033C","RPL8A","NC","NC.1_2",16.95578008
"1744","YHL034C","SBP1","NC","NC.1_2",16.85786243
"1745","YHR001W","OSH7","NC","NC.1_2",15.47578822
"1746","YHR007C","ERG11","NC","NC.1_2",16.92825776
"1747","YHR008C","SOD2","NC","NC.1_2",16.19658742
"1748","YHR013C","ARD1","NC","NC.1_2",15.02025243
"1749","YHR018C","ARG4","NC","NC.1_2",15.26439728
"1750","YHR019C","DED81","NC","NC.1_2",17.44475811
"1751","YHR020W","YHR020W","NC","NC.1_2",17.43297969
"1752","YHR021C;YKL156W",NA,"NC","NC.1_2",22.17099976
"1753","YHR024C","MAS2","NC","NC.1_2",14.62322802
"1754","YHR025W","THR1","NC","NC.1_2",17.03397358
"1755","YHR027C","RPN1","NC","NC.1_2",15.91520933
"1756","YHR029C","YHI9","NC","NC.1_2",14.33866498
"1757","YHR037W","PUT2","NC","NC.1_2",12.88280651
"1758","YHR039C","MSC7","NC","NC.1_2",14.68904824
"1759","YHR039C-A","VMA10","NC","NC.1_2",15.44392764
"1760","YHR042W","NCP1","NC","NC.1_2",16.45762273
"1761","YHR047C","AAP1","NC","NC.1_2",14.71304511
"1762","YHR049W","FSH1","NC","NC.1_2",15.10061165
"1763","YHR052W","CIC1","NC","NC.1_2",15.65617137
"1764","YHR063C","PAN5","NC","NC.1_2",15.85248236
"1765","YHR064C","SSZ1","NC","NC.1_2",18.82142123
"1766","YHR065C","RRP3","NC","NC.1_2",14.56795706
"1767","YHR068W","DYS1","NC","NC.1_2",16.56065201
"1768","YHR069C","RRP4","NC","NC.1_2",14.28565874
"1769","YHR070W","TRM5","NC","NC.1_2",14.16239778
"1770","YHR072W-A","NOP10","NC","NC.1_2",17.28927553
"1771","YHR074W","QNS1","NC","NC.1_2",15.30326765
"1772","YHR076W","PTC7","NC","NC.1_2",14.20090489
"1773","YHR089C","GAR1","NC","NC.1_2",16.09298843
"1774","YHR094C","HXT1","NC","NC.1_2",16.32025862
"1775","YHR098C","SFB3","NC","NC.1_2",15.59581052
"1776","YHR104W","GRE3","NC","NC.1_2",15.43393157
"1777","YHR107C","CDC12","NC","NC.1_2",15.60057237
"1778","YHR108W","GGA2","NC","NC.1_2",15.38212846
"1779","YHR114W","BZZ1","NC","NC.1_2",13.72355075
"1780","YHR128W","FUR1","NC","NC.1_2",17.45772053
"1781","YHR143W-A","RPC10","NC","NC.1_2",17.5161392
"1782","YHR146W","CRP1","NC","NC.1_2",16.03088797
"1783","YHR158C","KEL1","NC","NC.1_2",14.05146375
"1784","YHR163W","SOL3","NC","NC.1_2",15.9070478
"1785","YHR170W","NMD3","NC","NC.1_2",14.98640854
"1786","YHR174W","ENO2","NC","NC.1_2",20.7415071
"1787","YHR179W","OYE2","NC","NC.1_2",18.40757275
"1788","YHR183W","GND1","NC","NC.1_2",18.03357999
"1789","YHR190W","ERG9","NC","NC.1_2",15.49948924
"1790","YHR193C","EGD2","NC","NC.1_2",19.62841906
"1791","YHR196W","UTP9","NC","NC.1_2",14.69329084
"1792","YHR200W","RPN10","NC","NC.1_2",15.86174641
"1793","YHR201C","PPX1","NC","NC.1_2",14.95258086
"1794","YHR203C;YJR145C",NA,"NC","NC.1_2",18.33762952
"1795","YHR208W","BAT1","NC","NC.1_2",18.02991014
"1796","YHR216W","IMD2","NC","NC.1_2",16.85647127
"1797","YIL020C","HIS6","NC","NC.1_2",14.08542237
"1798","YIL021W","RPB3","NC","NC.1_2",15.49340943
"1799","YIL022W","TIM44","NC","NC.1_2",15.56747535
"1800","YIL027C","EMC5","NC","NC.1_2",16.45853484
"1801","YIL033C","BCY1","NC","NC.1_2",14.41190666
"1802","YIL034C","CAP2","NC","NC.1_2",16.02747392
"1803","YIL038C","NOT3","NC","NC.1_2",14.54524095
"1804","YIL041W","GVP36","NC","NC.1_2",16.25456617
